nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Mikal Bridges,0 days 00:30:03,4.0,7.0,57.1,1.0,2.0,50.0,4.0,4.0,100.0,2.0,5.0,7.0,0.0,2.0,0.0,0.0,1.0,13.0,31.0,False,False,mikalbridges,29.0
Jae Crowder,0 days 00:20:59,6.0,11.0,54.5,5.0,8.0,62.5,4.0,4.0,100.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,21.0,15.0,False,False,jaecrowder,38.0
Deandre Ayton,0 days 00:26:27,6.0,11.0,54.5,0.0,0.0,0.0,1.0,1.0,100.0,5.0,7.0,12.0,0.0,0.0,1.0,0.0,1.0,13.0,16.0,False,False,deandreayton,28.0
Devin Booker,0 days 00:25:36,3.0,9.0,33.3,2.0,7.0,28.6,0.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,0.0,2.0,3.0,8.0,24.0,False,False,devinbooker,21.0
Chris Paul,0 days 00:23:11,2.0,4.0,50.0,1.0,2.0,50.0,4.0,4.0,100.0,1.0,1.0,2.0,9.0,0.0,0.0,2.0,1.0,9.0,19.0,False,False,chrispaul,24.0
Dario Saric,0 days 00:14:16,3.0,4.0,75.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,4.0,4.0,1.0,1.0,0.0,3.0,1.0,10.0,21.0,False,False,dariosaric,20.0
Cameron Johnson,0 days 00:22:23,6.0,13.0,46.2,4.0,10.0,40.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,18.0,23.0,False,False,cameronjohnson,34.0
Cameron Payne,0 days 00:23:07,5.0,9.0,55.6,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,3.0,13.0,16.0,False,False,cameronpayne,29.0
Langston Galloway,0 days 00:11:51,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,False,False,langstongalloway,6.0
Jevon Carter,0 days 00:18:44,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,False,False,jevoncarter,0.0
Frank Kaminsky,0 days 00:07:17,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-12.0,False,False,frankkaminsky,5.0
Damian Jones,0 days 00:06:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-13.0,False,False,damianjones,2.0
E'Twaun Moore,0 days 00:06:06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-13.0,False,False,etwaunmoore,-2.0
Ty-Shon Alexander,0 days 00:03:54,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0,False,False,tyshonalexander,1.0
Jalen Smith,,,,,,,,,,,,,,,,,,,,,True,True,jalensmith,
