nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Luguentz Dort,F,0 days 00:30:11,9.0,4.0,0.0,1.0,1.0,2.0,7.0,28.6,1.0,4.0,25.0,4.0,4.0,100.0,0.0,4.0,1.0,4.0,4.0,False,False,19.0
Darius Bazley,F,0 days 00:32:24,19.0,12.0,2.0,0.0,1.0,7.0,10.0,70.0,2.0,4.0,50.0,3.0,3.0,100.0,0.0,12.0,0.0,0.0,1.0,False,False,45.0
Al Horford,C,0 days 00:27:46,12.0,7.0,4.0,0.0,1.0,5.0,12.0,41.7,2.0,7.0,28.6,0.0,0.0,0.0,1.0,6.0,1.0,2.0,-2.0,False,False,28.0
Shai Gilgeous-Alexander,G,0 days 00:34:46,16.0,4.0,7.0,0.0,1.0,5.0,17.0,29.4,2.0,9.0,22.2,4.0,5.0,80.0,0.0,4.0,1.0,3.0,1.0,False,False,34.0
George Hill,G,0 days 00:27:33,18.0,1.0,5.0,2.0,0.0,7.0,12.0,58.3,3.0,7.0,42.9,1.0,1.0,100.0,0.0,1.0,1.0,0.0,-2.0,False,False,35.0
Hamidou Diallo,,0 days 00:18:55,12.0,8.0,0.0,0.0,0.0,5.0,9.0,55.6,1.0,1.0,100.0,1.0,2.0,50.0,2.0,6.0,1.0,4.0,8.0,False,False,23.0
Theo Maledon,,0 days 00:19:21,12.0,3.0,4.0,1.0,0.0,5.0,7.0,71.4,1.0,3.0,33.3,1.0,1.0,100.0,1.0,2.0,1.0,2.0,8.0,False,False,26.0
Mike Muscala,,0 days 00:20:14,8.0,6.0,0.0,0.0,1.0,2.0,6.0,33.3,1.0,4.0,25.0,3.0,3.0,100.0,0.0,6.0,2.0,1.0,11.0,False,False,18.0
Kenrich Williams,,0 days 00:14:35,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,3.0,0.0,1.0,4.0,False,False,5.0
Aleksej Pokusevski,,0 days 00:14:15,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,False,False,1.0
Moses Brown,,,,,,,,,,,,,,,,,,,,,,True,False,
Josh Hall,,,,,,,,,,,,,,,,,,,,,,True,False,
Justin Jackson,,,,,,,,,,,,,,,,,,,,,,True,False,
Darius Miller,,,,,,,,,,,,,,,,,,,,,,True,False,
Isaiah Roby,,,,,,,,,,,,,,,,,,,,,,True,False,
