nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Brandon Clarke,0 days 00:31:35,6.0,11.0,54.5,1.0,4.0,25.0,2.0,2.0,100.0,1.0,3.0,4.0,3.0,0.0,2.0,2.0,3.0,15.0,12.0,False,False,brandonclarke,29.0
Kyle Anderson,0 days 00:29:10,7.0,15.0,46.7,2.0,6.0,33.3,2.0,2.0,100.0,1.0,10.0,11.0,5.0,2.0,1.0,0.0,2.0,18.0,25.0,False,False,kyleanderson,44.0
Jonas Valanciunas,0 days 00:25:47,6.0,9.0,66.7,0.0,0.0,0.0,2.0,4.0,50.0,3.0,7.0,10.0,1.0,1.0,0.0,2.0,3.0,14.0,17.0,False,False,jonasvalanciunas,31.0
Dillon Brooks,0 days 00:28:12,8.0,17.0,47.1,5.0,10.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,4.0,21.0,18.0,False,False,dillonbrooks,34.0
Tyus Jones,0 days 00:28:59,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,2.0,0.0,1.0,0.0,6.0,25.0,False,False,tyusjones,21.0
Desmond Bane,0 days 00:28:08,4.0,12.0,33.3,2.0,7.0,28.6,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,10.0,-5.0,False,False,desmondbane,18.0
Gorgui Dieng,0 days 00:22:13,5.0,9.0,55.6,2.0,5.0,40.0,2.0,2.0,100.0,2.0,6.0,8.0,1.0,0.0,2.0,1.0,1.0,14.0,-2.0,False,False,gorguidieng,32.0
Sean McDermott,0 days 00:19:23,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,-17.0,False,False,seanmcdermott,4.0
John Konchar,0 days 00:26:33,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,2.0,7.0,9.0,5.0,1.0,0.0,0.0,3.0,7.0,2.0,False,False,johnkonchar,23.0
Grayson Allen,,,,,,,,,,,,,,,,,,,,,True,True,graysonallen,
Jontay Porter,,,,,,,,,,,,,,,,,,,,,True,True,jontayporter,
Xavier Tillman,,,,,,,,,,,,,,,,,,,,,True,True,xaviertillman,
