nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jayson Tatum,0 days 00:31:41,11.0,19.0,57.9,5.0,8.0,62.5,13.0,13.0,100.0,0.0,6.0,6.0,2.0,0.0,2.0,1.0,5.0,40.0,24.0,False,False,jaysontatum,73.0
Tristan Thompson,0 days 00:20:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,6.0,False,False,tristanthompson,11.0
Daniel Theis,0 days 00:13:43,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,-6.0,False,False,danieltheis,8.0
Jaylen Brown,0 days 00:33:56,7.0,16.0,43.8,1.0,2.0,50.0,4.0,4.0,100.0,0.0,5.0,5.0,3.0,1.0,0.0,4.0,2.0,19.0,4.0,False,False,jaylenbrown,28.0
Tremont Waters,0 days 00:24:17,1.0,8.0,12.5,1.0,4.0,25.0,2.0,2.0,100.0,1.0,1.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,-17.0,False,False,tremontwaters,8.0
Semi Ojeleye,0 days 00:29:50,4.0,9.0,44.4,3.0,5.0,60.0,1.0,2.0,50.0,1.0,7.0,8.0,1.0,0.0,0.0,1.0,3.0,12.0,8.0,False,False,semiojeleye,26.0
Payton Pritchard,0 days 00:32:22,8.0,13.0,61.5,2.0,4.0,50.0,5.0,5.0,100.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,2.0,23.0,18.0,False,False,paytonpritchard,42.0
Aaron Nesmith,0 days 00:10:28,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,False,False,aaronnesmith,1.0
Robert Williams III,0 days 00:19:40,4.0,5.0,80.0,0.0,0.0,0.0,3.0,3.0,100.0,6.0,9.0,15.0,0.0,1.0,2.0,3.0,1.0,11.0,-1.0,False,False,robertwilliamsiii,32.0
Grant Williams,0 days 00:23:56,5.0,9.0,55.6,3.0,4.0,75.0,1.0,1.0,100.0,2.0,4.0,6.0,0.0,0.0,3.0,3.0,5.0,14.0,28.0,False,False,grantwilliams,26.0
Carsen Edwards,,,,,,,,,,,,,,,,,,,,,True,False,carsenedwards,
Tacko Fall,,,,,,,,,,,,,,,,,,,,,True,False,tackofall,
