nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Reggie Bullock,0 days 00:16:53,2.0,5.0,40.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,False,False,reggiebullock,13.0
Julius Randle,0 days 00:37:07,8.0,17.0,47.1,3.0,5.0,60.0,10.0,11.0,90.9,3.0,11.0,14.0,7.0,0.0,1.0,2.0,4.0,29.0,12.0,False,False,juliusrandle,64.0
Mitchell Robinson,0 days 00:34:40,4.0,6.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,0.0,6.0,6.0,1.0,2.0,1.0,1.0,2.0,9.0,16.0,False,False,mitchellrobinson,21.0
RJ Barrett,0 days 00:38:16,7.0,17.0,41.2,0.0,4.0,0.0,3.0,4.0,75.0,2.0,6.0,8.0,4.0,1.0,0.0,2.0,4.0,17.0,21.0,False,False,rjbarrett,33.0
Elfrid Payton,0 days 00:29:18,12.0,16.0,75.0,3.0,3.0,100.0,0.0,2.0,0.0,1.0,2.0,3.0,7.0,1.0,0.0,3.0,2.0,27.0,15.0,False,False,elfridpayton,48.0
Alec Burks,0 days 00:20:29,5.0,7.0,71.4,4.0,5.0,80.0,4.0,5.0,80.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,3.0,18.0,21.0,False,False,alecburks,37.0
Nerlens Noel,0 days 00:13:20,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,False,False,nerlensnoel,5.0
Kevin Knox II,0 days 00:26:15,3.0,8.0,37.5,1.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,17.0,False,False,kevinknoxii,16.0
Frank Ntilikina,0 days 00:18:42,4.0,6.0,66.7,4.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,5.0,False,False,frankntilikina,18.0
Jared Harper,0 days 00:01:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,False,False,jaredharper,-1.0
Theo Pinson,0 days 00:01:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,False,False,theopinson,0.0
Ignas Brazdeikis,0 days 00:01:16,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,False,False,ignasbrazdeikis,4.0
