nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jarrett Culver,F,0 days 00:19:35,7.0,5.0,2.0,0.0,0.0,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,2.0,1.0,1.0,-14.0,False,False,16.0
Juancho Hernangomez,F,0 days 00:21:41,12.0,6.0,0.0,1.0,0.0,3.0,8.0,37.5,2.0,5.0,40.0,4.0,4.0,100.0,1.0,5.0,1.0,1.0,-13.0,False,False,25.0
Ed Davis,C,0 days 00:13:38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-3.0,False,False,1.0
Malik Beasley,G,0 days 00:27:45,12.0,4.0,2.0,1.0,0.0,3.0,13.0,23.1,3.0,6.0,50.0,3.0,4.0,75.0,0.0,4.0,2.0,1.0,-20.0,False,False,20.0
D 'Angelo Russell,G,0 days 00:28:09,26.0,3.0,3.0,0.0,1.0,9.0,16.0,56.3,3.0,7.0,42.9,5.0,6.0,83.3,0.0,3.0,3.0,3.0,-15.0,False,False,45.0
Anthony Edwards,,0 days 00:31:13,26.0,4.0,1.0,2.0,0.0,9.0,21.0,42.9,3.0,10.0,30.0,5.0,7.0,71.4,2.0,2.0,4.0,2.0,-15.0,False,False,43.0
Ricky Rubio,,0 days 00:28:33,2.0,5.0,10.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,4.0,1.0,2.0,-4.0,False,False,20.0
Naz Reid,,0 days 00:16:01,13.0,5.0,1.0,0.0,1.0,4.0,7.0,57.1,1.0,3.0,33.3,4.0,7.0,57.1,2.0,3.0,1.0,4.0,-2.0,False,False,30.0
Jake Layman,,0 days 00:12:44,4.0,0.0,0.0,0.0,1.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0,False,False,6.0
Jarred Vanderbilt,,0 days 00:20:54,10.0,10.0,1.0,2.0,0.0,4.0,7.0,57.1,0.0,0.0,0.0,2.0,3.0,66.7,3.0,7.0,0.0,2.0,-13.0,False,False,27.0
Jaden McDaniels,,0 days 00:12:00,3.0,4.0,3.0,0.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,1.0,2.0,13.0,False,False,11.0
Jaylen Nowell,,0 days 00:07:47,2.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,False,False,4.0
